typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","A","20130101","2013","52","2013","90","SLB","Solomon Isds","M","Import","0","W00","World","0","W00","World","H2","HS","true","420310","Apparel; articles of apparel, of leather or of composition leather","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","267.576","true","-1","N/A","0","false","267.576","true",,"false","33929.491",,"33929.491","0","false","true",
"C","A","20130101","2013","52","2013","96","BRN","Brunei Darussalam","M","Import","0","W00","World","0","W00","World","H4","HS","true","420310","Apparel; articles of apparel, of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","996","false","-1","N/A",,"false","996","false",,"false","28044",,"28044","0","true","false",
"C","A","20130101","2013","52","2013","96","BRN","Brunei Darussalam","X","Export","0","W00","World","0","W00","World","H4","HS","true","420310","Apparel; articles of apparel, of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4","false","-1","N/A",,"false","4","false",,"false",,"5977","5977","0","true","false",
"C","A","20130101","2013","52","2013","100","BGR","Bulgaria","M","Import","0","W00","World","0","W00","World","H4","HS","true","420310","Apparel; articles of apparel, of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","68187","true","-1","N/A",,"false","68187","true",,"false","3707595",,"3707595","6","true","false",
"C","A","20130101","2013","52","2013","100","BGR","Bulgaria","X","Export","0","W00","World","0","W00","World","H4","HS","true","420310","Apparel; articles of apparel, of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","7982","true","-1","N/A",,"false","7982","true",,"false",,"582029","582029","6","true","false",
"C","A","20130101","2013","52","2013","104","MMR","Myanmar","M","Import","0","W00","World","0","W00","World","H4","HS","true","420310","Apparel; articles of apparel, of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","13","true","-1","N/A",,"false","13","true",,"false","1602",,"1602","6","true","false",
"C","A","20130101","2013","52","2013","112","BLR","Belarus","M","Import","0","W00","World","0","W00","World","H4","HS","true","420310","Apparel; articles of apparel, of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","16588","true","-1","N/A",,"false","16588","true",,"false","1663800",,"1663800","6","true","false",
"C","A","20130101","2013","52","2013","112","BLR","Belarus","X","Export","0","W00","World","0","W00","World","H4","HS","true","420310","Apparel; articles of apparel, of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2677","true","-1","N/A",,"false","2677","true",,"false",,"140700","140700","6","true","false",
"C","A","20130101","2013","52","2013","116","KHM","Cambodia","M","Import","0","W00","World","0","W00","World","H4","HS","true","420310","Apparel; articles of apparel, of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3","false","-1","N/A",,"false","3","false",,"false","458",,"458","0","true","false",
"C","A","20130101","2013","52","2013","120","CMR","Cameroon","M","Import","0","W00","World","0","W00","World","H4","HS","true","420310","Apparel; articles of apparel, of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4066","false","-1","N/A",,"false","4066","false",,"false","40412",,"40412","0","true","false",
"C","A","20130101","2013","52","2013","124","CAN","Canada","M","Import","0","W00","World","0","W00","World","H4","HS","true","420310","Apparel; articles of apparel, of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","715601","true","-1","N/A",,"false","715601","true",,"false",,"87774512","87774512","6","true","false",
"C","A","20130101","2013","52","2013","124","CAN","Canada","X","Export","0","W00","World","0","W00","World","H4","HS","true","420310","Apparel; articles of apparel, of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","79981","true","-1","N/A",,"false","79981","true",,"false",,"10000090","10000090","6","true","false",
"C","A","20130101","2013","52","2013","132","CPV","Cabo Verde","M","Import","0","W00","World","0","W00","World","H4","HS","true","420310","Apparel; articles of apparel, of leather or of composition leather","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","74","false","8","kg","74","false","74","false",,"false","1243.953",,"1243.953","0","false","true",
"C","A","20130101","2013","52","2013","140","CAF","Central African Rep.","M","Import","0","W00","World","0","W00","World","H3","HS","true","420310","Apparel; articles of apparel, of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","25","false","-1","N/A",,"false","25","false",,"false","3107",,"3107","0","true","false",
"C","A","20130101","2013","52","2013","144","LKA","Sri Lanka","M","Import","0","W00","World","0","W00","World","H4","HS","true","420310","Apparel; articles of apparel, of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","6062","true","-1","N/A",,"false","6062","true",,"false","743544",,"743544","6","true","false",
"C","A","20130101","2013","52","2013","144","LKA","Sri Lanka","X","Export","0","W00","World","0","W00","World","H4","HS","true","420310","Apparel; articles of apparel, of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","115090","true","-1","N/A",,"false","115090","true",,"false",,"14389914","14389914","6","true","false",
"C","A","20130101","2013","52","2013","152","CHL","Chile","M","Import","0","W00","World","0","W00","World","H4","HS","true","420310","Apparel; articles of apparel, of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","478510.074","false","8","kg","478510.074","false","478510.074","false","0","false","12413417.365","11936381.229","12413417.365","0","false","true",
"C","A","20130101","2013","52","2013","152","CHL","Chile","X","Export","0","W00","World","0","W00","World","H4","HS","true","420310","Apparel; articles of apparel, of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3051.216","false","8","kg","3051.216","false","3051.216","false","0","false","0","117361.26","117361.26","0","false","true",
"C","A","20130101","2013","52","2013","156","CHN","China","M","Import","0","W00","World","0","W00","World","H4","HS","true","420310","Apparel; articles of apparel, of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","318611","true","-1","N/A",,"false","318611","true",,"false","122160138",,"122160138","6","true","false",
"C","A","20130101","2013","52","2013","156","CHN","China","X","Export","0","W00","World","0","W00","World","H4","HS","true","420310","Apparel; articles of apparel, of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","12684890","false","-1","N/A",,"false","12684890","false",,"false",,"626936693","626936693","0","true","false",
"C","A","20130101","2013","52","2013","170","COL","Colombia","M","Import","0","W00","World","0","W00","World","H4","HS","true","420310","Apparel; articles of apparel, of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","36388","false","-1","N/A",,"false","36388","false",,"false","2993317",,"2993317","0","true","false",
"C","A","20130101","2013","52","2013","170","COL","Colombia","X","Export","0","W00","World","0","W00","World","H4","HS","true","420310","Apparel; articles of apparel, of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4872","false","-1","N/A",,"false","4872","false",,"false",,"529836","529836","0","true","false",
"C","A","20130101","2013","52","2013","174","COM","Comoros","M","Import","0","W00","World","0","W00","World","H2","HS","true","420310","Apparel; articles of apparel, of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","23434","false","8","kg","23434","false","23434","false","0","false","22585.467",,"22585.467","0","false","true",
"C","A","20130101","2013","52","2013","178","COG","Congo","M","Import","0","W00","World","0","W00","World","H2","HS","true","420310","Apparel; articles of apparel, of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","11919","false","-1","N/A",,"false","11919","false",,"false","19379",,"19379","0","true","false",
"C","A","20130101","2013","52","2013","188","CRI","Costa Rica","M","Import","0","W00","World","0","W00","World","H4","HS","true","420310","Apparel; articles of apparel, of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","21387","false","-1","N/A",,"false","21387","false",,"false","543016",,"543016","0","true","false",
"C","A","20130101","2013","52","2013","188","CRI","Costa Rica","X","Export","0","W00","World","0","W00","World","H4","HS","true","420310","Apparel; articles of apparel, of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","448","false","-1","N/A",,"false","448","false",,"false",,"11157","11157","0","true","false",
"C","A","20130101","2013","52","2013","191","HRV","Croatia","M","Import","0","W00","World","0","W00","World","H4","HS","true","420310","Apparel; articles of apparel, of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","44325","true","-1","N/A",,"false","44325","true",,"false","3740341",,"3740341","6","true","false",
"C","A","20130101","2013","52","2013","191","HRV","Croatia","X","Export","0","W00","World","0","W00","World","H4","HS","true","420310","Apparel; articles of apparel, of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","29916","true","-1","N/A",,"false","29916","true",,"false",,"2633474","2633474","6","true","false",
"C","A","20130101","2013","52","2013","196","CYP","Cyprus","M","Import","0","W00","World","0","W00","World","H4","HS","true","420310","Apparel; articles of apparel, of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","11536","false","8","kg","11536","false","11536","false","0","false","1489894.725",,"1489894.725","0","false","true",
"C","A","20130101","2013","52","2013","196","CYP","Cyprus","X","Export","0","W00","World","0","W00","World","H4","HS","true","420310","Apparel; articles of apparel, of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2391.01","true","-1","N/A","0","false","2391.01","true","0","false",,"639904.518","639904.518","6","false","true",
"C","A","20130101","2013","52","2013","203","CZE","Czechia","M","Import","0","W00","World","0","W00","World","H4","HS","true","420310","Apparel; articles of apparel, of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","224570","true","-1","N/A",,"false","224570","true",,"false","17862738",,"17862738","6","true","false",
"C","A","20130101","2013","52","2013","203","CZE","Czechia","X","Export","0","W00","World","0","W00","World","H4","HS","true","420310","Apparel; articles of apparel, of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","76079","false","-1","N/A",,"false","76079","false",,"false",,"8523249","8523249","0","true","false",
"C","A","20130101","2013","52","2013","204","BEN","Benin","M","Import","0","W00","World","0","W00","World","H3","HS","true","420310","Apparel; articles of apparel, of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","5","false","-1","N/A",,"false","5","false",,"false","155",,"155","0","true","false",
"C","A","20130101","2013","52","2013","208","DNK","Denmark","M","Import","0","W00","World","0","W00","World","H4","HS","true","420310","Apparel; articles of apparel, of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","812879","false","-1","N/A",,"false","812879","false",,"false","53378103",,"53378103","0","true","false",
"C","A","20130101","2013","52","2013","208","DNK","Denmark","X","Export","0","W00","World","0","W00","World","H4","HS","true","420310","Apparel; articles of apparel, of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","437847","false","-1","N/A",,"false","437847","false",,"false",,"39747842","39747842","0","true","false",
"C","A","20130101","2013","52","2013","212","DMA","Dominica","M","Import","0","W00","World","0","W00","World","H3","HS","true","420310","Apparel; articles of apparel, of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","24","false","8","kg","24","false","24","false","0","false","453.129",,"453.129","0","false","true",
"C","A","20130101","2013","52","2013","214","DOM","Dominican Rep.","M","Import","0","W00","World","0","W00","World","H4","HS","true","420310","Apparel; articles of apparel, of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1846","true","-1","N/A",,"false","1846","true",,"false",,"226469","226469","6","true","false",
"C","A","20130101","2013","52","2013","214","DOM","Dominican Rep.","X","Export","0","W00","World","0","W00","World","H4","HS","true","420310","Apparel; articles of apparel, of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","814","false","-1","N/A",,"false","814","false",,"false",,"17725","17725","0","true","false",
"C","A","20130101","2013","52","2013","218","ECU","Ecuador","M","Import","0","W00","World","0","W00","World","H4","HS","true","420310","Apparel; articles of apparel, of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","14556","false","-1","N/A",,"false","14556","false",,"false","630216",,"630216","0","true","false",
"C","A","20130101","2013","52","2013","218","ECU","Ecuador","X","Export","0","W00","World","0","W00","World","H4","HS","true","420310","Apparel; articles of apparel, of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1914","false","-1","N/A",,"false","1914","false",,"false",,"74871","74871","0","true","false",
"C","A","20130101","2013","52","2013","222","SLV","El Salvador","M","Import","0","W00","World","0","W00","World","H4","HS","true","420310","Apparel; articles of apparel, of leather or of composition leather","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","5505.09","false","8","kg","5505.09","false","5505.09","false",,"false","75830.33",,"75830.33","0","false","true",
"C","A","20130101","2013","52","2013","222","SLV","El Salvador","X","Export","0","W00","World","0","W00","World","H4","HS","true","420310","Apparel; articles of apparel, of leather or of composition leather","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","295.61","false","8","kg","295.61","false","295.61","false",,"false",,"4060.67","4060.67","0","false","true",
"C","A","20130101","2013","52","2013","231","ETH","Ethiopia","M","Import","0","W00","World","0","W00","World","H3","HS","true","420310","Apparel; articles of apparel, of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","401.023","true","-1","N/A","0","false",,"true","0","false","2389.243",,"2389.243","6","false","true",
"C","A","20130101","2013","52","2013","231","ETH","Ethiopia","X","Export","0","W00","World","0","W00","World","H3","HS","true","420310","Apparel; articles of apparel, of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","11.5","false","8","kg","11.5","false","11.5","false","0","false",,"224.684","224.684","0","false","true",
"C","A","20130101","2013","52","2013","233","EST","Estonia","M","Import","0","W00","World","0","W00","World","H4","HS","true","420310","Apparel; articles of apparel, of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","62901","false","-1","N/A",,"false","62901","false",,"false","6941995",,"6941995","0","true","false",
"C","A","20130101","2013","52","2013","233","EST","Estonia","X","Export","0","W00","World","0","W00","World","H4","HS","true","420310","Apparel; articles of apparel, of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","48878","false","-1","N/A",,"false","48878","false",,"false",,"9383518","9383518","0","true","false",
